City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Current Description
1045,Ushuaia,-54.8,-68.3,53.6,54,20,25.32,AR,few clouds
1046,Albany,42.6001,-73.9662,21.0,46,11,5.01,US,few clouds
1047,Qaanaaq,77.484,-69.3632,-7.26,70,91,1.66,GL,overcast clouds
1048,Ilulissat,69.2167,-51.1,3.2,66,75,8.05,GL,broken clouds
1049,Abdanan,32.9926,47.4198,41.25,67,0,1.41,IR,clear sky
1050,Qaanaaq,77.484,-69.3632,-7.26,70,91,1.66,GL,overcast clouds
1051,Ushuaia,-54.8,-68.3,53.6,54,20,25.32,AR,few clouds
1052,Ushuaia,-54.8,-68.3,53.6,54,20,25.32,AR,few clouds
1053,Shenkursk,62.1091,42.896,21.45,98,100,5.55,RU,light snow
1054,Jasdan,22.0333,71.2,58.5,36,0,10.92,IN,clear sky
1055,Bredasdorp,-34.5322,20.0403,66.99,83,4,1.99,ZA,clear sky
1056,Ushuaia,-54.8,-68.3,53.6,54,20,25.32,AR,few clouds
1057,Qaanaaq,77.484,-69.3632,-7.26,70,91,1.66,GL,overcast clouds
1058,Labrea,-7.2586,-64.7981,83.82,87,99,1.63,BR,overcast clouds
1059,Vardo,70.3705,31.1107,24.96,96,100,21.32,NO,light snow
1060,Jamestown,42.097,-79.2353,26.01,74,90,2.91,US,overcast clouds
1061,Qaanaaq,77.484,-69.3632,-7.26,70,91,1.66,GL,overcast clouds
1062,Ushuaia,-54.8,-68.3,53.6,54,20,25.32,AR,few clouds
1063,Upernavik,72.7868,-56.1549,-9.85,85,4,7.05,GL,clear sky
1064,Dikson,73.5069,80.5464,-35.93,81,0,8.23,RU,clear sky
1065,Dikson,73.5069,80.5464,-35.93,81,0,8.23,RU,clear sky
1066,Dikson,73.5069,80.5464,-35.93,81,0,8.23,RU,clear sky
1067,Qaanaaq,77.484,-69.3632,-7.26,70,91,1.66,GL,overcast clouds
1068,Phalombe,-15.8064,35.6507,69.17,93,100,3.27,MW,overcast clouds
1069,Kudahuvadhoo,2.6708,72.8944,80.94,78,85,12.46,MV,overcast clouds
1070,Qaanaaq,77.484,-69.3632,-7.26,70,91,1.66,GL,overcast clouds
1071,Hamilton,39.1834,-84.5333,37.4,48,90,6.91,US,overcast clouds
1072,Ushuaia,-54.8,-68.3,53.6,54,20,25.32,AR,few clouds
1073,Coihaique,-45.5752,-72.0662,73.4,27,20,9.22,CL,few clouds
1074,Foumban,5.7291,10.9001,67.03,32,17,3.47,CM,few clouds
1075,Qaanaaq,77.484,-69.3632,-7.26,70,91,1.66,GL,overcast clouds
1076,Qaanaaq,77.484,-69.3632,-7.26,70,91,1.66,GL,overcast clouds
1077,Iralaya,15.0,-83.2333,82.4,69,20,9.66,HN,few clouds
1078,Cayenne,4.9333,-52.3333,80.6,94,75,10.36,GF,broken clouds
1079,Bredasdorp,-34.5322,20.0403,66.99,83,4,1.99,ZA,clear sky
1080,Atar,20.5169,-13.0499,70.0,20,70,8.5,MR,broken clouds
1081,Rafraf,37.1904,10.1837,66.2,72,40,23.02,TN,scattered clouds
1082,Dothan,31.2232,-85.3905,64.0,42,1,6.91,US,clear sky
1083,Paamiut,61.994,-49.6678,27.86,88,95,13.35,GL,overcast clouds
1084,Bathsheba,13.2167,-59.5167,82.4,65,20,17.27,BB,few clouds
1085,Qaanaaq,77.484,-69.3632,-7.26,70,91,1.66,GL,overcast clouds
1086,Uruzgan,32.8333,66.0,41.4,55,0,3.29,AF,clear sky
1087,Lebu,-37.6167,-73.65,62.01,70,8,11.36,CL,clear sky
1088,Bredasdorp,-34.5322,20.0403,66.99,83,4,1.99,ZA,clear sky
1089,Osmanabad,18.1667,76.05,69.66,51,0,9.91,IN,clear sky
1090,Qaanaaq,77.484,-69.3632,-7.26,70,91,1.66,GL,overcast clouds
1091,Ushuaia,-54.8,-68.3,53.6,54,20,25.32,AR,few clouds
1092,Sept-Iles,50.2001,-66.3821,23.0,49,37,8.05,CA,scattered clouds
1093,Luderitz,-26.6481,15.1594,68.23,61,9,25.32,NA,clear sky
1094,Salalah,17.0151,54.0924,69.8,60,0,5.75,OM,clear sky
1095,Medea,36.2642,2.7539,64.4,63,40,12.66,DZ,scattered clouds
1096,Longyearbyen,78.2186,15.6401,-2.2,55,20,20.71,SJ,few clouds
1097,Qaanaaq,77.484,-69.3632,-7.26,70,91,1.66,GL,overcast clouds
1098,Albany,42.6001,-73.9662,21.0,46,11,5.01,US,few clouds
1099,Srivardhan,18.0333,73.0167,73.45,52,25,5.23,IN,scattered clouds
1100,Kankaanpaa,61.8,22.4167,19.4,86,90,6.91,FI,light snow
1101,Constitucion,-35.3333,-72.4167,65.59,82,59,6.71,CL,broken clouds
1102,Dikson,73.5069,80.5464,-35.93,81,0,8.23,RU,clear sky
1103,Qaanaaq,77.484,-69.3632,-7.26,70,91,1.66,GL,overcast clouds
1104,Ushuaia,-54.8,-68.3,53.6,54,20,25.32,AR,few clouds
1105,Ushuaia,-54.8,-68.3,53.6,54,20,25.32,AR,few clouds
1106,Messina,38.1933,15.5497,59.0,76,0,2.3,IT,clear sky
1107,Saint-Philippe,-21.3585,55.7679,78.8,65,0,3.44,RE,clear sky
1108,Qaanaaq,77.484,-69.3632,-7.26,70,91,1.66,GL,overcast clouds
1109,Dikson,73.5069,80.5464,-35.93,81,0,8.23,RU,clear sky
1110,Ushuaia,-54.8,-68.3,53.6,54,20,25.32,AR,few clouds
1111,Qaanaaq,77.484,-69.3632,-7.26,70,91,1.66,GL,overcast clouds
1112,Busselton,-33.65,115.3333,63.0,76,0,4.0,AU,clear sky
1113,Qaanaaq,77.484,-69.3632,-7.26,70,91,1.66,GL,overcast clouds
1114,Vardo,70.3705,31.1107,24.96,96,100,21.32,NO,light snow
1115,Qaanaaq,77.484,-69.3632,-7.26,70,91,1.66,GL,overcast clouds
1116,Shimoga,13.9167,75.5667,67.35,49,12,3.2,IN,few clouds
1117,Ushuaia,-54.8,-68.3,53.6,54,20,25.32,AR,few clouds
1118,Ushuaia,-54.8,-68.3,53.6,54,20,25.32,AR,few clouds
1119,Torbay,47.6666,-52.7314,30.0,86,90,10.36,CA,overcast clouds
1120,Dikson,73.5069,80.5464,-35.93,81,0,8.23,RU,clear sky
1121,Balkhash,46.844,74.9804,16.0,89,91,11.88,KZ,overcast clouds
1122,Olavarria,-36.8927,-60.3225,71.15,27,100,12.75,AR,overcast clouds
1123,Taoudenni,22.6783,-3.9836,73.83,19,0,9.75,ML,clear sky
1124,Ushuaia,-54.8,-68.3,53.6,54,20,25.32,AR,few clouds
1125,Kudahuvadhoo,2.6708,72.8944,80.94,78,85,12.46,MV,overcast clouds
1126,Kanashevo,55.2169,62.0634,6.8,85,40,2.24,RU,mist
1127,Ushuaia,-54.8,-68.3,53.6,54,20,25.32,AR,few clouds
1128,Ushuaia,-54.8,-68.3,53.6,54,20,25.32,AR,few clouds
1129,Dikson,73.5069,80.5464,-35.93,81,0,8.23,RU,clear sky
1130,Dikson,73.5069,80.5464,-35.93,81,0,8.23,RU,clear sky
1131,Hermanus,-34.4187,19.2345,66.99,83,2,1.99,ZA,clear sky
1132,Dikson,73.5069,80.5464,-35.93,81,0,8.23,RU,clear sky
1133,Benguela,-12.5763,13.4055,77.05,78,81,5.84,AO,broken clouds
1134,Narsaq,60.9167,-46.05,39.2,35,75,35.68,GL,broken clouds
1135,Chuy,-33.6971,-53.4616,77.65,66,60,14.58,UY,moderate rain
1136,Bredasdorp,-34.5322,20.0403,66.99,83,4,1.99,ZA,clear sky
1137,Ushuaia,-54.8,-68.3,53.6,54,20,25.32,AR,few clouds
1138,Albany,42.6001,-73.9662,21.0,46,11,5.01,US,few clouds
1139,Rawson,-43.3002,-65.1023,64.24,43,2,19.04,AR,clear sky
1140,Longyearbyen,78.2186,15.6401,-2.2,55,20,20.71,SJ,few clouds
1141,Jamestown,42.097,-79.2353,26.01,74,90,2.91,US,overcast clouds
1142,Ushuaia,-54.8,-68.3,53.6,54,20,25.32,AR,few clouds
1143,Albany,42.6001,-73.9662,21.0,46,11,5.01,US,few clouds
1144,Busselton,-33.65,115.3333,63.0,76,0,4.0,AU,clear sky
1145,Bathsheba,13.2167,-59.5167,82.4,65,20,17.27,BB,few clouds
1146,Ushuaia,-54.8,-68.3,53.6,54,20,25.32,AR,few clouds
1147,Saldanha,-33.0117,17.9442,64.94,90,0,8.97,ZA,clear sky
1148,Victoria,22.2855,114.1577,62.01,73,17,16.89,HK,few clouds
1149,Ushuaia,-54.8,-68.3,53.6,54,20,25.32,AR,few clouds
1150,Longyearbyen,78.2186,15.6401,-2.2,55,20,20.71,SJ,few clouds
1151,Jalu,29.0331,21.5482,62.04,40,0,10.67,LY,clear sky
1152,Dikson,73.5069,80.5464,-35.93,81,0,8.23,RU,clear sky
1153,Cayenne,4.9333,-52.3333,80.6,94,75,10.36,GF,broken clouds
1154,Dingle,10.9995,122.6711,71.4,90,100,9.86,PH,overcast clouds
1155,Ugoofaaru,5.6667,73.0,81.01,69,35,9.01,MV,scattered clouds
1156,Ushuaia,-54.8,-68.3,53.6,54,20,25.32,AR,few clouds
1157,Ushuaia,-54.8,-68.3,53.6,54,20,25.32,AR,few clouds
1158,Ushuaia,-54.8,-68.3,53.6,54,20,25.32,AR,few clouds
1159,Dikson,73.5069,80.5464,-35.93,81,0,8.23,RU,clear sky
1160,Dikson,73.5069,80.5464,-35.93,81,0,8.23,RU,clear sky
1161,Qaanaaq,77.484,-69.3632,-7.26,70,91,1.66,GL,overcast clouds
1162,Bredasdorp,-34.5322,20.0403,66.99,83,4,1.99,ZA,clear sky
1163,Ushuaia,-54.8,-68.3,53.6,54,20,25.32,AR,few clouds
1164,Varhaug,58.6147,5.6457,27.0,100,75,16.24,NO,fog
1165,Padang,-0.9492,100.3543,76.5,77,100,4.9,ID,moderate rain
1166,Ushuaia,-54.8,-68.3,53.6,54,20,25.32,AR,few clouds
1167,Bredasdorp,-34.5322,20.0403,66.99,83,4,1.99,ZA,clear sky
1168,Asfi,32.2994,-9.2372,59.94,86,81,10.38,MA,broken clouds
1169,Ushuaia,-54.8,-68.3,53.6,54,20,25.32,AR,few clouds
1170,Ushuaia,-54.8,-68.3,53.6,54,20,25.32,AR,few clouds
1171,Ushuaia,-54.8,-68.3,53.6,54,20,25.32,AR,few clouds
1172,Albany,42.6001,-73.9662,21.0,46,11,5.01,US,few clouds
1173,Mitu,1.1983,-70.1733,82.36,79,86,2.42,CO,overcast clouds
1174,Ushuaia,-54.8,-68.3,53.6,54,20,25.32,AR,few clouds
1175,Sorland,67.667,12.6934,31.28,92,55,8.57,NO,broken clouds
1176,Upernavik,72.7868,-56.1549,-9.85,85,4,7.05,GL,clear sky
1177,Ushuaia,-54.8,-68.3,53.6,54,20,25.32,AR,few clouds
1178,Srivardhan,18.0333,73.0167,73.45,52,25,5.23,IN,scattered clouds
1179,Qaanaaq,77.484,-69.3632,-7.26,70,91,1.66,GL,overcast clouds
1180,Qaanaaq,77.484,-69.3632,-7.26,70,91,1.66,GL,overcast clouds
1181,Abha,18.2164,42.5053,57.2,71,0,5.26,SA,clear sky
1182,Bredasdorp,-34.5322,20.0403,66.99,83,4,1.99,ZA,clear sky
1183,Lagoa,39.05,-27.9833,61.92,91,73,27.6,PT,broken clouds
1184,Ushuaia,-54.8,-68.3,53.6,54,20,25.32,AR,few clouds
1185,Ushuaia,-54.8,-68.3,53.6,54,20,25.32,AR,few clouds
1186,Jamestown,42.097,-79.2353,26.01,74,90,2.91,US,overcast clouds
1187,Ushuaia,-54.8,-68.3,53.6,54,20,25.32,AR,few clouds
1188,Oksfjord,70.2396,22.3479,26.6,85,40,1.14,NO,scattered clouds
1189,Luangwa,-15.6167,30.4167,74.16,87,100,0.74,ZM,overcast clouds
1190,Saint-Philippe,-21.3585,55.7679,78.8,65,0,3.44,RE,clear sky
1191,Ushuaia,-54.8,-68.3,53.6,54,20,25.32,AR,few clouds
1192,Hermanus,-34.4187,19.2345,66.99,83,2,1.99,ZA,clear sky
1193,Hermanus,-34.4187,19.2345,66.99,83,2,1.99,ZA,clear sky
1194,Albany,42.6001,-73.9662,21.0,46,11,5.01,US,few clouds
1195,Kuybyshevo,47.8123,38.9073,37.0,80,92,10.58,RU,overcast clouds
1196,Maragogi,-9.0122,-35.2225,79.11,78,70,7.45,BR,broken clouds
1197,Ushuaia,-54.8,-68.3,53.6,54,20,25.32,AR,few clouds
1198,Hermanus,-34.4187,19.2345,66.99,83,2,1.99,ZA,clear sky
1199,Sinnamary,5.3833,-52.95,78.91,87,100,12.91,GF,moderate rain
1200,Longyearbyen,78.2186,15.6401,-2.2,55,20,20.71,SJ,few clouds
1201,Soma,39.1855,27.6094,50.0,93,40,4.47,TR,scattered clouds
1202,Ushuaia,-54.8,-68.3,53.6,54,20,25.32,AR,few clouds
1203,Semirom,31.4167,51.5667,24.19,97,45,7.36,IR,scattered clouds
1204,Bredasdorp,-34.5322,20.0403,66.99,83,4,1.99,ZA,clear sky
1205,Sinnamary,5.3833,-52.95,78.91,87,100,12.91,GF,moderate rain
1206,Laguna,38.421,-121.4238,59.0,54,1,5.75,US,clear sky
1207,Hithadhoo,-0.6,73.0833,82.31,77,45,15.43,MV,scattered clouds
1208,Netanya,32.3329,34.8599,55.4,58,0,11.5,IL,clear sky
1209,Busselton,-33.65,115.3333,63.0,76,0,4.0,AU,clear sky
1210,Waddan,29.1614,16.139,61.21,31,0,4.72,LY,clear sky
1211,Raudeberg,61.9875,5.1352,33.01,93,40,2.3,NO,light snow
1212,Dikson,73.5069,80.5464,-35.93,81,0,8.23,RU,clear sky
1213,Ushuaia,-54.8,-68.3,53.6,54,20,25.32,AR,few clouds
1214,Busselton,-33.65,115.3333,63.0,76,0,4.0,AU,clear sky
1215,Hermanus,-34.4187,19.2345,66.99,83,2,1.99,ZA,clear sky
1216,Bredasdorp,-34.5322,20.0403,66.99,83,4,1.99,ZA,clear sky
1217,Ushuaia,-54.8,-68.3,53.6,54,20,25.32,AR,few clouds
1218,Ushuaia,-54.8,-68.3,53.6,54,20,25.32,AR,few clouds
1219,Dikson,73.5069,80.5464,-35.93,81,0,8.23,RU,clear sky
1220,Kisangani,0.5167,25.2,72.34,83,84,1.66,CD,broken clouds
1221,Qaanaaq,77.484,-69.3632,-7.26,70,91,1.66,GL,overcast clouds
1222,Zyryanovsk,49.7386,84.2719,-0.44,92,2,0.36,KZ,clear sky
1223,Ushuaia,-54.8,-68.3,53.6,54,20,25.32,AR,few clouds
1224,Qaanaaq,77.484,-69.3632,-7.26,70,91,1.66,GL,overcast clouds
1225,Awjilah,29.1081,21.2869,62.15,39,0,11.21,LY,clear sky
1226,Kruisfontein,-34.0033,24.7314,64.99,80,1,1.7,ZA,clear sky
1227,Ushuaia,-54.8,-68.3,53.6,54,20,25.32,AR,few clouds
1228,Longyearbyen,78.2186,15.6401,-2.2,55,20,20.71,SJ,few clouds
1229,Bubaque,11.2833,-15.8333,79.21,67,44,12.41,GW,scattered clouds
1230,Albany,42.6001,-73.9662,21.0,46,11,5.01,US,few clouds
1231,Albany,42.6001,-73.9662,21.0,46,11,5.01,US,few clouds
1232,Toropets,56.4978,31.6353,22.24,96,100,9.46,RU,snow
1233,Kushmurun,52.4503,64.6311,15.24,94,100,3.91,KZ,overcast clouds
1234,Albany,42.6001,-73.9662,21.0,46,11,5.01,US,few clouds
1235,Ushuaia,-54.8,-68.3,53.6,54,20,25.32,AR,few clouds
1236,Dingle,10.9995,122.6711,71.4,90,100,9.86,PH,overcast clouds
1237,Luderitz,-26.6481,15.1594,68.23,61,9,25.32,NA,clear sky
1238,Kruisfontein,-34.0033,24.7314,64.99,80,1,1.7,ZA,clear sky
1239,Albany,42.6001,-73.9662,21.0,46,11,5.01,US,few clouds
1240,Albany,42.6001,-73.9662,21.0,46,11,5.01,US,few clouds
1241,Dikson,73.5069,80.5464,-35.93,81,0,8.23,RU,clear sky
1242,Jamestown,42.097,-79.2353,26.01,74,90,2.91,US,overcast clouds
1243,Ushuaia,-54.8,-68.3,53.6,54,20,25.32,AR,few clouds
1244,Qaanaaq,77.484,-69.3632,-7.26,70,91,1.66,GL,overcast clouds
1245,Ushuaia,-54.8,-68.3,53.6,54,20,25.32,AR,few clouds
1246,Ushuaia,-54.8,-68.3,53.6,54,20,25.32,AR,few clouds
1247,Olafsvik,64.8945,-23.7142,22.5,91,1,19.06,IS,clear sky
1248,Ushuaia,-54.8,-68.3,53.6,54,20,25.32,AR,few clouds
1249,Bredasdorp,-34.5322,20.0403,66.99,83,4,1.99,ZA,clear sky
1250,Ushuaia,-54.8,-68.3,53.6,54,20,25.32,AR,few clouds
1251,Ushuaia,-54.8,-68.3,53.6,54,20,25.32,AR,few clouds
1252,Qaanaaq,77.484,-69.3632,-7.26,70,91,1.66,GL,overcast clouds
1253,Albany,42.6001,-73.9662,21.0,46,11,5.01,US,few clouds
1254,Qaanaaq,77.484,-69.3632,-7.26,70,91,1.66,GL,overcast clouds
1255,Upernavik,72.7868,-56.1549,-9.85,85,4,7.05,GL,clear sky
1256,Hermanus,-34.4187,19.2345,66.99,83,2,1.99,ZA,clear sky
1257,Ushuaia,-54.8,-68.3,53.6,54,20,25.32,AR,few clouds
1258,Nsanje,-16.92,35.262,75.74,91,100,3.4,MW,overcast clouds
1259,Dikson,73.5069,80.5464,-35.93,81,0,8.23,RU,clear sky
1260,Dikson,73.5069,80.5464,-35.93,81,0,8.23,RU,clear sky
1261,Bredasdorp,-34.5322,20.0403,66.99,83,4,1.99,ZA,clear sky
1262,Upernavik,72.7868,-56.1549,-9.85,85,4,7.05,GL,clear sky
1263,Longyearbyen,78.2186,15.6401,-2.2,55,20,20.71,SJ,few clouds
1264,Ushuaia,-54.8,-68.3,53.6,54,20,25.32,AR,few clouds
1265,Luanda,-8.8368,13.2343,80.6,74,40,6.91,AO,scattered clouds
1266,Longyearbyen,78.2186,15.6401,-2.2,55,20,20.71,SJ,few clouds
1267,Qaanaaq,77.484,-69.3632,-7.26,70,91,1.66,GL,overcast clouds
1268,Arica,-18.475,-70.3042,73.4,60,0,18.41,CL,clear sky
1269,Verkhovazhye,60.7472,42.0465,18.5,97,94,6.91,RU,overcast clouds
1270,Maceio,-9.6658,-35.7353,80.6,83,75,8.05,BR,broken clouds
1271,Faya,18.3851,42.4509,57.2,71,0,4.52,SA,clear sky
1272,Longyearbyen,78.2186,15.6401,-2.2,55,20,20.71,SJ,few clouds
1273,Tyup,42.7276,78.3648,16.68,74,41,2.89,KG,scattered clouds
1274,Bredasdorp,-34.5322,20.0403,66.99,83,4,1.99,ZA,clear sky
1275,Qaanaaq,77.484,-69.3632,-7.26,70,91,1.66,GL,overcast clouds
1276,Moyale,3.5167,39.0584,71.06,27,0,11.52,KE,clear sky
1277,Qaanaaq,77.484,-69.3632,-7.26,70,91,1.66,GL,overcast clouds
1278,Dikson,73.5069,80.5464,-35.93,81,0,8.23,RU,clear sky
1279,Luderitz,-26.6481,15.1594,68.23,61,9,25.32,NA,clear sky
1280,Jamestown,42.097,-79.2353,26.01,74,90,2.91,US,overcast clouds
1281,Albany,42.6001,-73.9662,21.0,46,11,5.01,US,few clouds
1282,Dikson,73.5069,80.5464,-35.93,81,0,8.23,RU,clear sky
1283,Ushuaia,-54.8,-68.3,53.6,54,20,25.32,AR,few clouds
1284,Chuy,-33.6971,-53.4616,77.65,66,60,14.58,UY,moderate rain
1285,Parkent,41.2944,69.6764,53.6,24,0,16.11,UZ,clear sky
1286,Georgetown,5.4112,100.3354,80.01,78,20,3.44,MY,few clouds
1287,Nouadhibou,20.931,-17.0347,75.2,46,58,13.8,MR,broken clouds
1288,Bredasdorp,-34.5322,20.0403,66.99,83,4,1.99,ZA,clear sky
1289,Hithadhoo,-0.6,73.0833,82.31,77,45,15.43,MV,scattered clouds
1290,Busselton,-33.65,115.3333,63.0,76,0,4.0,AU,clear sky
1291,Ushuaia,-54.8,-68.3,53.6,54,20,25.32,AR,few clouds
1292,Ushuaia,-54.8,-68.3,53.6,54,20,25.32,AR,few clouds
1293,Khorixas,-20.3667,14.9667,71.96,57,100,6.11,NA,overcast clouds
1294,Dakar,14.6937,-17.4441,69.8,68,100,13.8,SN,overcast clouds
1295,Longyearbyen,78.2186,15.6401,-2.2,55,20,20.71,SJ,few clouds
1296,Ushuaia,-54.8,-68.3,53.6,54,20,25.32,AR,few clouds
1297,Cidreira,-30.1811,-50.2056,78.19,88,100,8.25,BR,moderate rain
1298,Hermanus,-34.4187,19.2345,66.99,83,2,1.99,ZA,clear sky
1299,Ramhormoz,31.28,49.6035,54.32,49,0,8.52,IR,clear sky
1300,Shelburne,44.0787,-80.2041,26.6,73,1,6.91,CA,clear sky
1301,Labytnangi,66.6572,66.4183,-20.38,86,100,7.38,RU,overcast clouds
1302,Albany,42.6001,-73.9662,21.0,46,11,5.01,US,few clouds
1303,Ushuaia,-54.8,-68.3,53.6,54,20,25.32,AR,few clouds
1304,Longyearbyen,78.2186,15.6401,-2.2,55,20,20.71,SJ,few clouds
1305,Nouadhibou,20.931,-17.0347,75.2,46,58,13.8,MR,broken clouds
1306,Ushuaia,-54.8,-68.3,53.6,54,20,25.32,AR,few clouds
1307,Coihaique,-45.5752,-72.0662,73.4,27,20,9.22,CL,few clouds
1308,Thompson,55.7435,-97.8558,14.0,85,75,2.24,CA,light snow
1309,Ushuaia,-54.8,-68.3,53.6,54,20,25.32,AR,few clouds
1310,Ushuaia,-54.8,-68.3,53.6,54,20,25.32,AR,few clouds
1311,Solomenskoye,44.2167,44.3528,36.7,93,80,9.95,RU,broken clouds
1312,Dikson,73.5069,80.5464,-35.93,81,0,8.23,RU,clear sky
1313,Ushuaia,-54.8,-68.3,53.6,54,20,25.32,AR,few clouds
1314,Ushuaia,-54.8,-68.3,53.6,54,20,25.32,AR,few clouds
1315,Chapais,49.7834,-74.8492,-0.4,65,90,8.05,CA,overcast clouds
1316,Upington,-28.4478,21.2561,77.0,25,0,3.44,ZA,clear sky
1317,Skibbereen,51.55,-9.2667,39.2,87,75,12.66,IE,broken clouds
1318,Qaanaaq,77.484,-69.3632,-7.26,70,91,1.66,GL,overcast clouds
1319,Bredasdorp,-34.5322,20.0403,66.99,83,4,1.99,ZA,clear sky
1320,Hermanus,-34.4187,19.2345,66.99,83,2,1.99,ZA,clear sky
1321,Vestmannaeyjar,63.4427,-20.2734,32.0,74,75,12.66,IS,broken clouds
1322,Mineros,-17.1167,-63.2333,84.34,69,93,9.04,BO,overcast clouds
1323,Jamame,0.0722,42.7506,74.12,80,65,10.38,SO,broken clouds
1324,Sorland,67.667,12.6934,31.28,92,55,8.57,NO,broken clouds
1325,Longyearbyen,78.2186,15.6401,-2.2,55,20,20.71,SJ,few clouds
1326,Hermanus,-34.4187,19.2345,66.99,83,2,1.99,ZA,clear sky
1327,Hermanus,-34.4187,19.2345,66.99,83,2,1.99,ZA,clear sky
1328,Upernavik,72.7868,-56.1549,-9.85,85,4,7.05,GL,clear sky
1329,Victoria,22.2855,114.1577,62.01,73,17,16.89,HK,few clouds
1330,Ostrovnoy,68.0531,39.5131,13.68,95,100,9.89,RU,light snow
1331,Bredasdorp,-34.5322,20.0403,66.99,83,4,1.99,ZA,clear sky
1332,Qaanaaq,77.484,-69.3632,-7.26,70,91,1.66,GL,overcast clouds
1333,Dikson,73.5069,80.5464,-35.93,81,0,8.23,RU,clear sky
1334,Longyearbyen,78.2186,15.6401,-2.2,55,20,20.71,SJ,few clouds
1335,Qaanaaq,77.484,-69.3632,-7.26,70,91,1.66,GL,overcast clouds
1336,Ushuaia,-54.8,-68.3,53.6,54,20,25.32,AR,few clouds
1337,Idlib,35.9306,36.6339,44.6,100,75,27.63,SY,broken clouds
1338,Qaanaaq,77.484,-69.3632,-7.26,70,91,1.66,GL,overcast clouds
1339,Corralillo,22.9819,-80.5856,72.28,62,93,15.84,CU,light rain
1340,Rafaela,-31.2503,-61.4867,77.0,68,100,11.99,AR,overcast clouds
1341,Pyaozerskiy,65.8333,31.1667,11.16,96,100,6.29,RU,overcast clouds
1342,Mehamn,71.0357,27.8492,25.25,96,100,22.03,NO,light snow
1343,Lebu,-37.6167,-73.65,62.01,70,8,11.36,CL,clear sky
1344,Qaanaaq,77.484,-69.3632,-7.26,70,91,1.66,GL,overcast clouds
1345,Qaanaaq,77.484,-69.3632,-7.26,70,91,1.66,GL,overcast clouds
1346,Tandur,17.2333,77.5833,69.8,56,0,8.32,IN,clear sky
1347,Hithadhoo,-0.6,73.0833,82.31,77,45,15.43,MV,scattered clouds
1348,Tamala,52.541,43.2515,25.9,98,100,9.48,RU,light snow
1349,Narsaq,60.9167,-46.05,39.2,35,75,35.68,GL,broken clouds
1350,Ushuaia,-54.8,-68.3,53.6,54,20,25.32,AR,few clouds
1351,Qaanaaq,77.484,-69.3632,-7.26,70,91,1.66,GL,overcast clouds
1352,Takoradi,4.8845,-1.7554,80.22,82,66,9.37,GH,broken clouds
1353,Longyearbyen,78.2186,15.6401,-2.2,55,20,20.71,SJ,few clouds
1354,Albany,42.6001,-73.9662,21.0,46,11,5.01,US,few clouds
1355,Longyearbyen,78.2186,15.6401,-2.2,55,20,20.71,SJ,few clouds
1356,Muli,2.9167,73.5667,81.01,78,29,13.73,MV,scattered clouds
1357,Malaut,30.2167,74.4833,48.52,43,0,4.18,IN,clear sky
1358,Longyearbyen,78.2186,15.6401,-2.2,55,20,20.71,SJ,few clouds
1359,Qaanaaq,77.484,-69.3632,-7.26,70,91,1.66,GL,overcast clouds
1360,Bredasdorp,-34.5322,20.0403,66.99,83,4,1.99,ZA,clear sky
1361,Luanda,-8.8368,13.2343,80.6,74,40,6.91,AO,scattered clouds
1362,Saint-Philippe,-21.3585,55.7679,78.8,65,0,3.44,RE,clear sky
1363,Brumado,-14.2036,-41.6653,85.33,42,37,7.99,BR,scattered clouds
1364,Dikson,73.5069,80.5464,-35.93,81,0,8.23,RU,clear sky
1365,Ushuaia,-54.8,-68.3,53.6,54,20,25.32,AR,few clouds
1366,Upernavik,72.7868,-56.1549,-9.85,85,4,7.05,GL,clear sky
1367,Albany,42.6001,-73.9662,21.0,46,11,5.01,US,few clouds
1368,Qaanaaq,77.484,-69.3632,-7.26,70,91,1.66,GL,overcast clouds
1369,Ushuaia,-54.8,-68.3,53.6,54,20,25.32,AR,few clouds
1370,Saint-Philippe,-21.3585,55.7679,78.8,65,0,3.44,RE,clear sky
1371,Bredasdorp,-34.5322,20.0403,66.99,83,4,1.99,ZA,clear sky
1372,Ushuaia,-54.8,-68.3,53.6,54,20,25.32,AR,few clouds
1373,Narsaq,60.9167,-46.05,39.2,35,75,35.68,GL,broken clouds
1374,Antalaha,-14.9003,50.2788,76.55,85,55,3.38,MG,broken clouds
1375,Bredasdorp,-34.5322,20.0403,66.99,83,4,1.99,ZA,clear sky
1376,Vallenar,-28.5708,-70.7581,85.14,24,0,10.0,CL,clear sky
1377,Ushuaia,-54.8,-68.3,53.6,54,20,25.32,AR,few clouds
1378,Hermanus,-34.4187,19.2345,66.99,83,2,1.99,ZA,clear sky
1379,Vryburg,-26.9566,24.7284,71.37,73,71,6.46,ZA,broken clouds
1380,Ushuaia,-54.8,-68.3,53.6,54,20,25.32,AR,few clouds
1381,Yekimovichi,54.1129,33.2965,21.02,98,100,4.29,RU,light snow
1382,Ushuaia,-54.8,-68.3,53.6,54,20,25.32,AR,few clouds
1383,Rosetta,31.4044,30.4164,60.8,59,0,12.66,EG,clear sky
1384,Tessalit,20.1986,1.0114,66.61,19,33,12.84,ML,scattered clouds
1385,Ushuaia,-54.8,-68.3,53.6,54,20,25.32,AR,few clouds
1386,Albany,42.6001,-73.9662,21.0,46,11,5.01,US,few clouds
